geoid,geoid20,year,denom_total_pop,tothomeless_count,totshelt_count,totunshelt_count
1400000US06037535200,6037535200,2022,6469,7,0,7
1400000US06037535300,6037535300,2022,6521,369,0,369
1400000US06037535400,6037535400,2022,3325,170,11,158
1400000US06037535501,6037535501,2022,3371,35,0,35
1400000US06037535502,6037535502,2022,5338,4,0,4
1400000US06037535503,6037535503,2022,2456,8,0,8
1400000US06037535603,6037535603,2022,3879,26,0,26
1400000US06037535604,6037535604,2022,4303,3,0,3
1400000US06037535605,6037535605,2022,4750,10,0,10
1400000US06037535606,6037535606,2022,2013,8,0,8
1400000US06037535607,6037535607,2022,4344,3,0,3
1400000US06037535701,6037535701,2022,5175,0,0,0
1400000US06037535702,6037535702,2022,5913,60,37,23
1400000US06037535802,6037535802,2022,6192,0,0,0
1400000US06037535803,6037535803,2022,3781,4,0,4
1400000US06037535804,6037535804,2022,6338,0,0,0
1400000US06037535901,6037535901,2022,6106,0,0,0
1400000US06037535902,6037535902,2022,6227,6,0,6
1400000US06037536000,6037536000,2022,3434,5,0,5
1400000US06037536102,6037536102,2022,3201,79,0,79
1400000US06037536103,6037536103,2022,5029,9,0,9
1400000US06037536104,6037536104,2022,3586,74,0,74
1400000US06037536201,6037536201,2022,3308,17,0,17
1400000US06037536202,6037536202,2022,4564,3,0,3
1400000US06037540000,6037540000,2022,7295,83,0,83
1400000US06037540101,6037540101,2022,6596,7,0,7
1400000US06037540102,6037540102,2022,6016,6,0,6
1400000US06037540201,6037540201,2022,2253,9,0,9
1400000US06037540202,6037540202,2022,6626,2,0,2
1400000US06037540203,6037540203,2022,5783,13,0,13
1400000US06037540300,6037540300,2022,4680,29,0,29
1400000US06037540400,6037540400,2022,2007,22,0,22
1400000US06037540501,6037540501,2022,5863,5,0,5
1400000US06037540502,6037540502,2022,6751,1,0,1
1400000US06037540600,6037540600,2022,4701,189,52,137
1400000US06037540700,6037540700,2022,3205,83,46,37
1400000US06037540800,6037540800,2022,5364,8,0,8
1400000US06037540901,6037540901,2022,4956,59,32,27
1400000US06037540902,6037540902,2022,4419,300,0,300
1400000US06037541003,6037541003,2022,4838,713,0,713
1400000US06037541100,6037541100,2022,3161,137,0,137
1400000US06037541200,6037541200,2022,6330,20,0,20
1400000US06037541300,6037541300,2022,5511,4,0,4
1400000US06037541401,6037541401,2022,3594,62,0,62
1400000US06037541402,6037541402,2022,3725,38,0,38
1400000US06037541500,6037541500,2022,6084,44,0,44
1400000US06037541603,6037541603,2022,3110,46,0,46
1400000US06037541604,6037541604,2022,4755,4,0,4
1400000US06037541605,6037541605,2022,5031,28,0,28
1400000US06037541606,6037541606,2022,2720,2,0,2
1400000US06037541700,6037541700,2022,6372,6,0,6
1400000US06037541801,6037541801,2022,4954,6,0,6
1400000US06037541802,6037541802,2022,5193,5,0,5
1400000US06037542000,6037542000,2022,4821,0,0,0
1400000US06037542103,6037542103,2022,3051,21,0,21
1400000US06037542104,6037542104,2022,4347,4,0,4
1400000US06037542105,6037542105,2022,5192,50,22,28
1400000US06037542106,6037542106,2022,2762,73,0,73
1400000US06037542200,6037542200,2022,0,253,148,105
1400000US06037542401,6037542401,2022,4458,19,0,19
1400000US06037542402,6037542402,2022,0,6,0,6
1400000US06037542501,6037542501,2022,4461,20,0,20
1400000US06037542502,6037542502,2022,5357,5,0,5
1400000US06037542601,6037542601,2022,3514,34,0,34
1400000US06037542602,6037542602,2022,5534,0,0,0
1400000US06037542700,6037542700,2022,6032,8,1,7
1400000US06037542800,6037542800,2022,3205,27,0,27
1400000US06037542900,6037542900,2022,3328,0,0,0
1400000US06037543000,6037543000,2022,4542,3,0,3
1400000US06037543100,6037543100,2022,7503,4,0,4
1400000US06037543201,6037543201,2022,3529,6,0,6
1400000US06037543203,6037543203,2022,4329,104,89,15
1400000US06037543304,6037543304,2022,6886,0,0,0
1400000US06037543305,6037543305,2022,0,33,0,33
1400000US06037543306,6037543306,2022,7006,17,0,17
1400000US06037543321,6037543321,2022,5829,1,0,1
1400000US06037543322,6037543322,2022,6937,0,0,0
1400000US06037543400,6037543400,2022,3755,37,0,37
1400000US06037543501,6037543501,2022,6136,18,0,18
1400000US06037543502,6037543502,2022,4786,21,0,21
1400000US06037543503,6037543503,2022,5880,9,0,9
1400000US06037543601,6037543601,2022,4752,16,0,16
1400000US06037543603,6037543603,2022,3914,59,55,4
1400000US06037543605,6037543605,2022,3855,29,0,29
1400000US06037543606,6037543606,2022,3589,21,0,21
1400000US06037543607,6037543607,2022,5415,1,0,1
1400000US06037543701,6037543701,2022,3307,0,0,0
1400000US06037543703,6037543703,2022,3864,11,0,11
1400000US06037543704,6037543704,2022,3018,2,0,2
1400000US06037543705,6037543705,2022,3440,1,0,1
1400000US06037543801,6037543801,2022,4831,0,0,0
1400000US06037543803,6037543803,2022,4178,3,0,3
1400000US06037543804,6037543804,2022,3737,3,0,3
1400000US06037543903,6037543903,2022,3764,3,0,3
1400000US06037543905,6037543905,2022,4879,2,0,2
1400000US06037544001,6037544001,2022,0,0,0,0
1400000US06037544002,6037544002,2022,0,0,0,0
1400000US06037550101,6037550101,2022,4046,2,0,2
1400000US06037550201,6037550201,2022,3002,2,0,2
1400000US06037550202,6037550202,2022,5394,0,0,0
1400000US06037550301,6037550301,2022,5274,71,0,71
1400000US06037550501,6037550501,2022,3832,17,0,17
1400000US06037550502,6037550502,2022,3992,34,0,34
1400000US06037550601,6037550601,2022,6557,2,0,2
1400000US06037550602,6037550602,2022,3949,4,0,4
1400000US06037550700,6037550700,2022,6770,16,0,16
1400000US06037550801,6037550801,2022,4855,3,0,3
1400000US06037550802,6037550802,2022,2151,2,0,2
1400000US06037550901,6037550901,2022,4629,0,0,0
1400000US06037550902,6037550902,2022,5603,18,0,18
1400000US06037551001,6037551001,2022,3003,9,0,9
1400000US06037551002,6037551002,2022,4166,6,0,6
1400000US06037551101,6037551101,2022,3971,2,0,2
1400000US06037551102,6037551102,2022,5341,31,0,31
1400000US06037551201,6037551201,2022,3739,6,0,6
1400000US06037551203,6037551203,2022,4067,0,0,0
1400000US06037551204,6037551204,2022,3387,0,0,0
1400000US06037551300,6037551300,2022,5905,6,0,6
1400000US06037551401,6037551401,2022,4223,0,0,0
1400000US06037551402,6037551402,2022,5273,1,0,1
1400000US06037551501,6037551501,2022,5006,1,0,1
1400000US06037551502,6037551502,2022,5072,10,0,10
1400000US06037551700,6037551700,2022,6357,4,0,4
1400000US06037551801,6037551801,2022,3221,17,0,17
1400000US06037551802,6037551802,2022,4297,16,0,16
1400000US06037551900,6037551900,2022,5374,2,0,2
1400000US06037552001,6037552001,2022,3963,2,0,2
1400000US06037552002,6037552002,2022,3487,15,0,15
1400000US06037552100,6037552100,2022,6292,6,0,6
1400000US06037552200,6037552200,2022,5771,8,1,7
1400000US06037552301,6037552301,2022,4264,0,0,0
1400000US06037552302,6037552302,2022,4192,2,0,2
1400000US06037552400,6037552400,2022,2389,8,0,8
1400000US06037552601,6037552601,2022,5574,1,0,1
1400000US06037552602,6037552602,2022,3640,0,0,0
1400000US06037552700,6037552700,2022,6578,19,0,19
1400000US06037552800,6037552800,2022,6004,8,0,8
1400000US06037552900,6037552900,2022,6497,12,10,2
1400000US06037553000,6037553000,2022,5145,55,49,6
1400000US06037553100,6037553100,2022,7038,29,21,8
1400000US06037553201,6037553201,2022,4111,3,0,3
1400000US06037553202,6037553202,2022,3354,2,0,2
1400000US06037553300,6037553300,2022,3255,9,0,9
1400000US06037553400,6037553400,2022,3652,0,0,0
1400000US06037553502,6037553502,2022,3906,0,0,0
1400000US06037553503,6037553503,2022,3268,16,0,16
1400000US06037553504,6037553504,2022,4860,10,0,10
1400000US06037553601,6037553601,2022,4880,17,0,17
1400000US06037553602,6037553602,2022,5087,0,0,0
1400000US06037553701,6037553701,2022,3884,5,0,5
1400000US06037553702,6037553702,2022,4707,78,0,78
1400000US06037553801,6037553801,2022,4241,35,0,35
1400000US06037553802,6037553802,2022,0,24,0,24
1400000US06037553901,6037553901,2022,6344,3,0,3
1400000US06037553902,6037553902,2022,0,3,0,3
1400000US06037554001,6037554001,2022,4447,1,0,1
1400000US06037554002,6037554002,2022,5636,4,0,4
1400000US06037554101,6037554101,2022,3237,6,0,6
1400000US06037554105,6037554105,2022,4648,2,0,2
1400000US06037554106,6037554106,2022,3983,5,0,5
1400000US06037554201,6037554201,2022,3772,5,0,5
1400000US06037554203,6037554203,2022,4067,3,0,3
1400000US06037554204,6037554204,2022,4914,6,0,6
1400000US06037554301,6037554301,2022,0,6,0,6
1400000US06037554302,6037554302,2022,0,56,45,11
1400000US06037554403,6037554403,2022,5593,14,0,14
1400000US06037554404,6037554404,2022,4669,0,0,0
1400000US06037554405,6037554405,2022,3554,22,0,22
1400000US06037554406,6037554406,2022,4710,2,0,2
1400000US06037554511,6037554511,2022,4045,12,0,12
1400000US06037554512,6037554512,2022,6579,24,0,24
1400000US06037554513,6037554513,2022,2575,0,0,0
1400000US06037554514,6037554514,2022,4776,5,0,5
1400000US06037554515,6037554515,2022,3338,2,0,2
1400000US06037554516,6037554516,2022,3721,0,0,0
1400000US06037554517,6037554517,2022,4323,2,0,2
1400000US06037554518,6037554518,2022,5296,23,0,23
1400000US06037554519,6037554519,2022,3607,14,0,14
1400000US06037554521,6037554521,2022,6221,13,0,13
1400000US06037554522,6037554522,2022,5149,9,0,9
1400000US06037554600,6037554600,2022,4242,0,0,0
1400000US06037554700,6037554700,2022,4201,0,0,0
1400000US06037554801,6037554801,2022,2724,0,0,0
1400000US06037554802,6037554802,2022,5973,0,0,0
1400000US06037554900,6037554900,2022,7693,0,0,0
1400000US06037555001,6037555001,2022,5339,11,0,11
1400000US06037555002,6037555002,2022,0,23,0,23
1400000US06037555105,6037555105,2022,5943,3,0,3
1400000US06037555106,6037555106,2022,2882,3,0,3
1400000US06037555107,6037555107,2022,6093,8,0,8
1400000US06037555211,6037555211,2022,0,10,0,10
1400000US06037555212,6037555212,2022,0,15,0,15
1400000US06037555300,6037555300,2022,5015,62,0,62
1400000US06037570001,6037570001,2022,4871,2,0,2
1400000US06037570002,6037570002,2022,2599,0,0,0
1400000US06037570003,6037570003,2022,0,5,0,5
1400000US06037570100,6037570100,2022,0,0,0,0
1400000US06037570202,6037570202,2022,0,0,0,0
1400000US06037570603,6037570603,2022,0,0,0,0
1400000US06037570701,6037570701,2022,0,7,0,7
1400000US06037570703,6037570703,2022,0,5,0,5
1400000US06037570800,6037570800,2022,0,5,0,5
1400000US06037570901,6037570901,2022,5900,4,0,4
1400000US06037570902,6037570902,2022,3496,9,0,9
1400000US06037571000,6037571000,2022,5674,0,0,0
1400000US06037571101,6037571101,2022,5049,1,0,1
1400000US06037571102,6037571102,2022,3525,0,0,0
1400000US06037571202,6037571202,2022,0,0,0,0
1400000US06037571300,6037571300,2022,0,0,0,0
1400000US06037571400,6037571400,2022,0,0,0,0
1400000US06037571505,6037571505,2022,0,4,0,4
1400000US06037571701,6037571701,2022,0,0,0,0
1400000US06037572001,6037572001,2022,0,0,0,0
1400000US06037572201,6037572201,2022,0,0,0,0
1400000US06037572202,6037572202,2022,0,0,0,0
1400000US06037572301,6037572301,2022,0,0,0,0
1400000US06037573300,6037573300,2022,0,0,0,0
1400000US06037573401,6037573401,2022,0,10,0,10
1400000US06037573402,6037573402,2022,0,0,0,0
1400000US06037573403,6037573403,2022,0,17,0,17
1400000US06037573601,6037573601,2022,0,0,0,0
1400000US06037573700,6037573700,2022,0,0,0,0
1400000US06037573800,6037573800,2022,0,0,0,0
1400000US06037575001,6037575001,2022,0,0,0,0
1400000US06037575002,6037575002,2022,0,0,0,0
1400000US06037577800,6037577800,2022,4730,43,0,43
1400000US06037599000,6037599000,2022,3477,34,0,34
1400000US06037600100,6037600100,2022,7320,50,0,50
1400000US06037600201,6037600201,2022,5228,35,0,35
1400000US06037600202,6037600202,2022,7585,48,0,48
1400000US06037600302,6037600302,2022,3281,17,0,17
1400000US06037600303,6037600303,2022,4234,9,0,9
1400000US06037600304,6037600304,2022,4062,3,0,3
1400000US06037600400,6037600400,2022,4203,13,0,13
1400000US06037600501,6037600501,2022,2739,2,0,2
1400000US06037600601,6037600601,2022,2526,1,0,1
1400000US06037600602,6037600602,2022,2734,1,0,1
1400000US06037600702,6037600702,2022,4657,2,0,2
1400000US06037600703,6037600703,2022,1671,0,0,0
1400000US06037600704,6037600704,2022,3279,3,0,3
1400000US06037600801,6037600801,2022,2930,6,6,0
1400000US06037600802,6037600802,2022,2717,13,0,13
1400000US06037600902,6037600902,2022,6385,5,0,5
1400000US06037600911,6037600911,2022,3391,0,0,0
1400000US06037600912,6037600912,2022,4894,22,0,22
1400000US06037601001,6037601001,2022,2392,4,0,4
1400000US06037601002,6037601002,2022,5173,19,0,19
1400000US06037601100,6037601100,2022,6834,8,0,8
1400000US06037601202,6037601202,2022,4107,2,0,2
1400000US06037601211,6037601211,2022,2849,20,0,20
1400000US06037601212,6037601212,2022,6172,9,0,9
1400000US06037601301,6037601301,2022,1798,1,0,1
1400000US06037601302,6037601302,2022,7104,39,0,39
1400000US06037601303,6037601303,2022,5505,6,0,6
1400000US06037601401,6037601401,2022,6577,230,219,11
1400000US06037601402,6037601402,2022,4719,10,0,10
1400000US06037601501,6037601501,2022,3883,318,0,318
1400000US06037601502,6037601502,2022,3936,1,0,1
1400000US06037601600,6037601600,2022,3985,35,0,35
1400000US06037601700,6037601700,2022,5106,5,0,5
1400000US06037601801,6037601801,2022,2847,0,0,0
1400000US06037601802,6037601802,2022,3884,15,0,15
1400000US06037601900,6037601900,2022,4805,2,0,2
1400000US06037602002,6037602002,2022,3214,70,0,70
1400000US06037602003,6037602003,2022,4309,1,0,1
1400000US06037602103,6037602103,2022,5408,22,0,22
1400000US06037602104,6037602104,2022,6051,2,0,2
1400000US06037602105,6037602105,2022,3738,25,10,15
1400000US06037602106,6037602106,2022,6228,0,0,0
1400000US06037602201,6037602201,2022,4408,2,0,2
1400000US06037602202,6037602202,2022,2799,0,0,0
1400000US06037602301,6037602301,2022,6516,0,0,0
1400000US06037602302,6037602302,2022,4593,13,0,13
1400000US06037602402,6037602402,2022,7204,2,1,1
1400000US06037602403,6037602403,2022,4505,2,0,2
1400000US06037602404,6037602404,2022,5927,18,11,7
1400000US06037602504,6037602504,2022,5196,4,0,4
1400000US06037602505,6037602505,2022,4584,0,0,0
1400000US06037602506,6037602506,2022,4277,0,0,0
1400000US06037602507,6037602507,2022,5213,1,0,1
1400000US06037602510,6037602510,2022,3529,1,0,1
1400000US06037602511,6037602511,2022,4803,1,0,1
1400000US06037602512,6037602512,2022,2156,1,0,1
1400000US06037602513,6037602513,2022,1642,7,1,6
1400000US06037602601,6037602601,2022,4626,7,0,7
1400000US06037602602,6037602602,2022,3046,3,0,3
1400000US06037602700,6037602700,2022,3617,9,0,9
1400000US06037602801,6037602801,2022,4314,160,0,160
1400000US06037602802,6037602802,2022,4784,28,8,20
1400000US06037602900,6037602900,2022,4391,14,0,14
1400000US06037603004,6037603004,2022,1734,1,0,1
1400000US06037603005,6037603005,2022,6771,7,0,7
1400000US06037603006,6037603006,2022,1802,2,0,2
1400000US06037603007,6037603007,2022,3510,34,0,34
1400000US06037603008,6037603008,2022,4189,24,0,24
1400000US06037603101,6037603101,2022,4812,1,0,1
1400000US06037603102,6037603102,2022,3632,4,0,4
1400000US06037603200,6037603200,2022,3225,4,0,4
1400000US06037603301,6037603301,2022,3539,0,0,0
1400000US06037603302,6037603302,2022,4129,5,0,5
1400000US06037603400,6037603400,2022,3959,8,0,8
1400000US06037603500,6037603500,2022,3043,2,0,2
1400000US06037603600,6037603600,2022,4509,5,0,5
1400000US06037603702,6037603702,2022,4903,48,0,48
1400000US06037603703,6037603703,2022,2459,1,0,1
1400000US06037603705,6037603705,2022,2925,5,0,5
1400000US06037603706,6037603706,2022,3181,8,0,8
1400000US06037603801,6037603801,2022,4890,25,7,18
1400000US06037603802,6037603802,2022,4139,1,0,1
1400000US06037603901,6037603901,2022,3962,4,0,4
1400000US06037603902,6037603902,2022,3268,5,0,5
1400000US06037604001,6037604001,2022,5119,1,0,1
1400000US06037604002,6037604002,2022,3956,2,0,2
1400000US06037604101,6037604101,2022,4086,0,0,0
1400000US06037604102,6037604102,2022,2615,0,0,0
1400000US06037604200,6037604200,2022,5762,12,5,7
1400000US06037609900,6037609900,2022,1964,6,0,6
1400000US06037620001,6037620001,2022,4491,3,0,3
1400000US06037620002,6037620002,2022,3686,3,0,3
1400000US06037620101,6037620101,2022,5441,1,0,1
1400000US06037620102,6037620102,2022,3625,0,0,0
1400000US06037620201,6037620201,2022,1688,1,0,1
1400000US06037620301,6037620301,2022,4355,1,0,1
1400000US06037620303,6037620303,2022,4883,0,0,0
1400000US06037620305,6037620305,2022,6315,4,0,4
1400000US06037620400,6037620400,2022,5086,2,0,2
1400000US06037620501,6037620501,2022,6035,1,0,1
1400000US06037620521,6037620521,2022,4587,0,0,0
1400000US06037620522,6037620522,2022,4970,0,0,0
1400000US06037620601,6037620601,2022,5641,51,15,36
1400000US06037620602,6037620602,2022,5512,5,0,5
1400000US06037620701,6037620701,2022,7616,6,0,6
1400000US06037620703,6037620703,2022,3642,3,0,3
1400000US06037620704,6037620704,2022,3906,4,0,4
1400000US06037620801,6037620801,2022,4260,0,0,0
1400000US06037620802,6037620802,2022,3330,1,0,1
1400000US06037620901,6037620901,2022,2836,0,0,0
1400000US06037620904,6037620904,2022,2832,0,0,0
1400000US06037621001,6037621001,2022,4637,0,0,0
1400000US06037621005,6037621005,2022,4576,7,0,7
1400000US06037621102,6037621102,2022,3370,2,0,2
1400000US06037621104,6037621104,2022,7204,25,0,25
1400000US06037621201,6037621201,2022,7612,1,0,1
1400000US06037621204,6037621204,2022,2742,15,0,15
1400000US06037621301,6037621301,2022,6934,2,0,2
1400000US06037621324,6037621324,2022,3959,9,0,9
1400000US06037621326,6037621326,2022,3200,3,0,3
1400000US06037621400,6037621400,2022,4642,0,0,0
1400000US06037650001,6037650001,2022,5585,1,0,1
1400000US06037650003,6037650003,2022,3141,37,0,37
1400000US06037650004,6037650004,2022,4302,1,0,1
1400000US06037650101,6037650101,2022,5912,3,0,3
1400000US06037650102,6037650102,2022,2123,5,0,5
1400000US06037650200,6037650200,2022,6100,0,0,0
1400000US06037650300,6037650300,2022,7011,26,0,26
1400000US06037650401,6037650401,2022,4413,24,23,1
1400000US06037650501,6037650501,2022,2935,6,0,6
1400000US06037650502,6037650502,2022,4276,2,0,2
1400000US06037650603,6037650603,2022,3806,2,0,2
1400000US06037650604,6037650604,2022,5921,3,0,3
1400000US06037650605,6037650605,2022,2864,0,0,0
1400000US06037650606,6037650606,2022,4341,9,0,9
1400000US06037650607,6037650607,2022,2623,7,0,7
1400000US06037650701,6037650701,2022,2675,27,0,27
1400000US06037650702,6037650702,2022,4782,3,0,3
1400000US06037650801,6037650801,2022,3987,2,0,2
1400000US06037650802,6037650802,2022,3277,1,0,1
1400000US06037650901,6037650901,2022,5028,5,0,5
1400000US06037650903,6037650903,2022,5366,20,10,11
1400000US06037650904,6037650904,2022,2540,18,8,9
1400000US06037651001,6037651001,2022,5421,29,28,1
1400000US06037651002,6037651002,2022,4798,0,0,0
